AUS_RIC_EUC_ELE_Ete_Js_9,AUS_WOM_Eob_Js_7,AUS_WOM_Eob_Js_11,AUS_RIC_EUC_ELE_Ete_Js_8,AUS_RIC_EUC_ELE_Ete_Js_3,AUS_WOM_Eob_Js_5,AUS_RIC_EUC_ELE_Ete_Js_4,AUS_WOM_Eru_Js_4,AUT_TSC_Psy_Js_2,AUS_RIC_EUC_ELE_Ete_Js_2
14.213227311537917,10.639782005830595,23.727568432434154,23.345561409646262,2.7733954446281266,10.733744434943494,1.1412744080672996,11.32349536950871,0.19600596086224567,1.2033181513000386
8.039857502903713,7.294788801021439,4.143489305257624,21.19944649738547,0.814232732727349,1.2791103974244515,0.053506930337818025,0.9880044723169713,0.02353449501648446,0.33797865921994585
2.7694411848086875,3.8031541824539508,3.9659343827236997,14.297867222732888,0.641883544362795,0.7445811846136821,0.005663391124337734,0.09281658444550009,0.15605418201580445,0.2112387766876099
1.797374707833498,1.1127946947031109,3.8168298960809826,4.396769450034595,0.44121861385761746,0.7845113516200846,0.0022615854995931117,-0.005946411117081488,0.2953240565449423,0.141817831263236
1.5340975231292826,0.7016525869268672,3.4827912861453116,2.521290753408689,0.27580923871389884,1.1087496147064715,0.0018952315575911972,-0.01173889700072712,0.5151025533667497,0.08905285100951602
1.3091448876895517,0.7136992734574518,3.6759413282717053,2.2369081680577776,0.2047408094032297,0.9682106655052204,0.0017776416828657552,-0.011809935047365487,0.8759985831308716,0.06926256012652891
1.035985061613895,0.7531128474747883,4.031771327356236,2.03381734270942,0.13801202636470278,0.44828767166485833,0.0016302262510283548,-0.008278109505258526,1.3408135329575996,0.0532516079746745
0.8060049913080448,0.7793156181079927,4.430969615860109,1.886964112372334,0.11084465014506947,0.376407279210365,0.0015402447859992582,-0.005099809987271303,1.6980188973802866,0.05179669912826407
0.6028570838802492,0.7754099077288702,4.99804269145096,1.8159544908820944,0.06302918079175439,0.06724057611280365,0.00150273249422363,-0.005717929888680505,2.345826585935968,0.04190991585192452
0.44272803152712853,0.7643902263863624,5.6669576954381276,1.6769468149703828,0.038772708612516624,0.005764003044967027,0.001464896898082927,-0.0014177966654061462,2.722736573513686,0.030841399716905943
0.34126460881251003,0.7820088652370051,6.166651424611408,1.4444609758461342,0.026018810758281014,-0.001959639976443915,0.0013841358945439603,0.05951677976686363,2.7291468962436305,0.026348907424861255
0.24210773027646662,0.7730347993624254,6.38762334797431,1.312775149836128,0.02364181492125988,-0.0038298293567262196,0.0013365758728243072,0.5986730301596666,2.9007865159778157,0.021540957996136638
0.28012548665694426,0.7597384111107699,6.507338762622307,1.1794789071500962,0.9968086648315406,-0.0041386443392220865,0.0035631294426213297,0.7909026774944024,2.594930094030227,0.015594796005184201
1.8378262678588033,0.7313176613272091,6.099512546383436,1.0784219225953755,1.9915038618638272,-0.0044880796488196715,0.15112286995804253,1.4874924083749008,1.7983588905031231,0.28406527085175665
5.264729301897376,2.261393437734114,5.4128516532191115,1.0048952233724082,2.930542816448319,-0.004357623263441191,0.3830341189631303,1.7423372335975067,1.1750368635424668,1.3022636134003218
8.884834398031515,5.46193662114175,4.404333362726145,1.6950905502174038,5.7785673264091235,-0.0042712874011191886,0.5785902286760994,2.0087575611538733,0.4968205560633993,2.368907931585042
12.17571490628411,6.543676025922008,3.2509303716291735,5.601560148759518,11.829517316352542,-0.004125264354769251,1.418092050734086,1.595570926905946,0.09897230336398743,3.9733575035557616
14.711985269901696,6.267780111854,3.109924819964981,11.389370797074369,16.902089297651386,-0.0038821550672033535,2.0640167455195852,1.6627579865869657,0.025430568350607526,5.000923658894508
15.387178400077588,5.853181681182472,2.8281717310429495,19.104440430183235,21.192700321357204,-0.0038827665542211652,2.643318398242447,1.5977332362751422,0.011171524889594118,5.5704734937419
15.343418121409815,5.310466273676652,2.5252258440374282,19.75634348791114,10.121434910444357,-0.0035978244561325704,3.2794139399252438,0.7732659644504752,0.009044181484662234,5.345853764015142
15.149255575934882,4.856076727901568,2.227221824811057,17.81586031901218,5.89510591107385,-0.0036376700783815144,3.476233508681217,0.25451402410822255,0.009218331432090915,4.377144522268456
15.051140871122241,4.375336357804893,1.9583951886655102,15.99685068756085,7.992470114657809,-0.003379101437575409,2.3770932837118917,0.04030088666218851,0.009030576465660651,4.003195159628208
14.779301494688584,4.072396236012358,1.709054415415004,15.85772031577794,3.479809176570336,0.02030008626638302,0.38124328390946843,0.028904098523026733,0.008317777442378287,3.608126217456604
14.39924545449947,4.019464401455029,1.5010490519782336,16.055657540637252,1.86512683096887,0.30490815908787394,0.08250066422951924,0.04165187349686415,0.009948199423425856,2.5461854870945384
13.82764017651237,4.067618687464457,1.3119254609814992,16.368364643074294,0.8898702797484149,0.41908264050520055,0.03958627394935129,0.053733439175553725,0.008595777858247463,0.6932403210023301
10.369323216565823,4.445751742924379,1.166191301112084,16.843520042320737,0.4548411944597184,0.885034503241154,0.0292802981885174,0.05849425191150458,0.009472149587527219,0.20728289597033356
4.433394429218231,4.322196267624826,1.0435360882232179,13.664131673903203,0.31082675559249323,1.2247406913950951,0.01939333029986268,0.06235807016321144,0.09178351878327255,0.11324481093474731
3.4744955653291645,1.1583301567965745,0.9254793396045352,5.7400691508413475,0.2204310821254967,1.0545852267236469,0.018764055897529913,0.05260875873074073,0.20994015775846997,0.08100208409641238
2.963339665999991,1.0858099548757805,0.8208185925433539,5.153257091178501,0.16915741083679614,0.860622773493992,0.011501719259913588,0.03974714675186411,0.2690145925307691,0.05786256501398988
2.5368712090286807,1.0493741367476366,1.669882593416011,4.458936177910677,0.14771908899026112,0.7869562765629577,0.0071943825756178,0.04222327701512314,0.3396010218970776,0.02583771495336843
2.1482831042105293,1.0342852087957373,2.927306841094666,3.978234756536466,0.06626422662459554,0.4873347660461435,0.005150775548303786,0.04340634358653445,0.44027408065514206,0.01645107704883918
1.8620710646759882,1.0204972418645586,3.733834611892176,3.5655342197271125,0.01952336003676036,0.3532397908533613,0.003614636884412008,0.037269283558897574,0.4473316029329591,0.011727545484014367
1.5978829129273957,1.0100799438591854,4.597224134464984,3.2222080041696515,-0.0006967206394513162,0.06149980282710792,0.0031933569998600633,0.039705914562732196,0.36255313932986766,0.009036495454537502
1.375181216275461,0.9964386261796254,5.371776132035442,2.9300604527003116,-0.010799763427654973,0.008061601922545602,0.0025811225559744235,0.03554885575345448,0.34685388505279724,0.0078038417263809464
1.186783403224094,0.9956673708436928,5.850262173312931,2.715450567986823,-0.014924918882976057,0.0052619387406804,0.0022897285759730522,0.2771665789517283,0.41993453362072586,0.00708992294004979
1.0285515494234814,1.0066493444671687,5.891523089128337,2.541502448326515,0.006154868143071755,0.010526688840225706,0.0021108329947990417,0.28842362261830234,0.42733407986812666,0.00662991569189557
1.047695011010383,1.0067993280622598,5.687129064013725,2.363420724349992,0.993071716882155,0.017608215735001567,0.002428303493165273,0.3319381073396805,0.3707149843686216,0.006830524625968318
2.0936097994972753,1.0003382042174556,5.544599400422024,2.2146946707854243,2.377667367882515,0.005823916208444393,0.13036612457670627,0.29004772192339284,0.355666147026252,0.05124757983365302
4.070877514237248,2.382847260344329,5.1001853448110435,2.053132449582732,5.552353932921463,-0.0018662113956338247,0.20350881416556632,0.23555350705246939,0.29610256227712306,0.27068265522525486
7.220894597699747,4.394818828007768,4.247358034580801,3.9728391307291333,11.456045570946499,-0.005228751084163286,0.17356578334637884,0.2463507282629626,0.14371362130157356,0.6125777984439469
9.887893521106925,4.882057207396288,2.83310355352691,9.248212896727233,18.201732119969105,-0.003643116557725766,0.41498141826195595,0.6284820558932116,0.032816613382081625,1.9168535016240333
9.257555736258158,4.496428391801481,2.7207154866149676,12.677430153256095,23.458638202434475,-0.00396381943906029,0.12875435742495392,0.8632937350784256,0.006934955491481478,3.6847515534432618
10.183338683763651,4.240577535403985,2.64487744150805,14.22723693517887,23.578976996189496,0.0024277452778793548,0.46356161689114705,1.3983553228715528,0.006290745075584363,4.7738740907606765
9.317478119144013,4.2467336698918015,2.5469073699526543,16.303793654204945,23.620339653772604,0.018786034942189334,0.6276514419689058,1.4923874199125682,0.006928882436180495,5.292958237865203
11.675165944173287,4.263920120804018,2.3492570282617096,16.344656556457608,25.29817835503866,0.01023710590320282,0.5541402849757814,0.19056298379485295,0.006554366897020706,5.705887868543165
13.669479403485262,4.353152455932503,2.1238461689746724,16.68248262476098,16.812438857946713,-0.0024154728629419177,0.4750333151906501,0.02226116836100465,0.006153777899654867,5.77029588423626
13.730862550836,4.575417062881342,1.9167752395942197,16.494234657505558,13.144378900497458,-0.0014035942486928057,0.050834981040921844,0.014261569943086898,0.006038214243381847,4.314711165464514
12.148606268824265,4.873261906839223,1.712371708818059,16.010684896461637,4.871565720822713,0.07205795101248615,0.008102291739208817,0.013327159551028483,0.006589577083164563,2.7017605810408196
6.6945409445179225,5.0140083195495615,1.5305008810754324,15.348483260188296,3.032785754839361,0.31217312610494974,0.004295709016980379,0.012885039596702324,0.005948494205786701,0.6424937900886495
3.8456723580817793,4.6593285422956985,1.3624082387303431,13.82122172558449,2.0544745196050807,0.8873168133638991,0.0033247998577006187,0.005494344066149126,0.005565797883726114,0.3033161051583674
2.966864383997405,3.8920670452647905,1.2215515837761413,12.268683558404389,1.3864500948993101,1.261689857745103,0.0038389166999672213,0.0026505284019383134,0.06628794024642906,0.1909777389751713
2.597633171065785,1.147684169514703,1.091744829083688,7.020503170865419,0.8937341213412665,1.4239283068600757,0.0043696774333191754,0.0046086488283947616,0.15016041920279039,0.14377584507148033
2.2669199878248145,0.8339942515693403,0.9691580638189321,4.453137256841802,0.5618049469440902,1.4777466017705434,0.0032347172228530873,0.0033532698920768094,0.22280359086340837,0.1010387163117247
2.002448735906119,0.8126936391466814,1.85064265371185,4.012976312879696,0.37120686164163713,1.0359867296929952,0.0024894192185554945,0.002053242543074659,0.38667295599292906,0.06299033150862841
1.7804196777701626,0.7990079500407707,3.132489662711844,3.6320708647032474,0.22515633658556705,0.6929437792322122,0.002110206991215638,0.00013814794322211657,0.6798254164501,0.04775352008925821
1.5775838593337868,0.7893606997003182,4.024417457001257,3.322188590435541,0.15865062591044243,0.15206634743306166,0.002007625589203063,0.003121429495474829,1.0475874722469694,0.038806708358845296
1.3908196652812983,0.7803737044731992,4.94712236216035,3.028071021777301,0.08741188482910713,0.03764461635666327,0.0018323485424276919,0.004002929826088358,1.3843102496222475,0.02613415544389547
1.2283578166982474,0.7739920707067999,5.534927489273663,2.756222011113967,0.05366178286955876,-0.006531738955739869,0.0017428934515168646,0.0037607641276178314,1.615503893185938,0.015669534638187276
1.1023773289478986,0.7724096798145591,5.4811115491328986,2.506379940577157,0.03171446771626394,-0.00605756881553678,0.0017199124318972947,0.07088507628318316,1.7692230677371008,0.01052278831767318
0.9955600667449408,0.7704944479660149,5.47378606833685,2.254141888812006,0.060258308518202,-0.0016821293852262902,0.0016906966866883592,0.751191062582894,1.886591965903087,0.008122167065464819
0.8824936314331112,0.7684864039195783,5.534035927810953,2.0755516675034884,1.700866608857934,0.002310970732187479,0.0036873137532204055,1.7059238619382309,1.82007440571993,0.007354236367628032
1.5561004712409865,0.7689162472662767,5.433676265817358,1.9129478892760816,5.418984248117229,0.008009694680220388,0.2619337033573183,2.497498580115144,1.5783143978489382,0.20208055887133203
2.5157084969192414,1.0157838907878027,5.642620696268526,1.7466191572428482,10.783512447312964,-0.0028617805795968097,0.8187337819579824,2.7989123162183493,1.247685320024056,0.9819199754150749
5.700393400571716,1.6903928440473779,4.073539074495814,2.8176676656597155,14.544439604186673,-0.006508317357784463,1.9654698522471137,2.5503737095731767,0.7890333327520355,2.822407793992161
10.43563785162167,2.354422594678077,2.5797924689014904,6.179217613203211,18.423679637172466,-0.005314178270233967,4.1353041533849035,2.5082914294756384,0.17000594114507528,4.771697354395664
8.86340866848419,3.1690519965389092,2.507603143818241,11.206456148261687,22.523837638259682,-0.003981900401123065,4.370704310409771,2.837298071662884,0.06646809973629618,5.986120443291814
9.226500754051727,3.9133289196923906,2.4430468669697154,14.992281713295345,22.66706407647433,-0.005477813858763313,3.5491711773256327,2.49229137293624,0.054096022449551015,6.4553603382410545
10.370925085366475,4.433946339945322,2.386168388795204,17.2199007979413,24.777672205327786,-0.0065745138590672415,2.5002155609470242,1.2281330297766493,0.04448806646460565,5.4298563402363715
10.356989532465064,4.740044680760824,2.3257995633996833,17.946462281872122,25.555788898359207,-0.006244365798981831,2.0464038854294064,0.30772307404025145,0.030189192972685203,5.948084192988361
8.919858170160474,4.852251329746144,2.2639826581614737,18.17493283267197,17.425620153877773,-0.002500469018273991,1.1056573011630793,0.07109790120593056,0.023337268966721465,6.22044890362564
8.130442570554436,4.832134726103947,2.1931276293589392,17.92506267698663,14.002668366140764,0.0012197674616990684,0.2180740411186923,0.05092138649907685,0.018931356730197055,2.9003919999257994
6.062919421555788,4.605502773031187,2.1128834288988054,17.419427653335063,5.0229590006085445,0.013935746890164002,0.08356232739098765,0.04326349243518349,0.018777345696539077,1.1900668444813056
3.83375883996987,4.229712802279749,1.9613265473223322,16.982337125091977,3.347165932366166,0.0767149009462331,0.09460586787553354,0.03484277868184067,0.02041373223721429,0.4995765480509862
2.89093114921171,3.6101253696856235,1.7850286573990555,16.781078734021627,2.3611311260945937,0.14515369944132453,0.10359099624901907,0.02639789791775703,0.01906239915643252,0.27090113802760635
2.293594182376419,2.8064091234458264,1.6131520247765663,15.6394866403868,1.652945346028332,0.1829161037779962,0.09245603451780832,0.023852342706148503,0.13540671778993563,0.16039273923580816
2.0529881292007843,0.9699218820402455,1.4552944684757194,8.044078134306492,1.16362498331123,0.4985885904551812,0.08142454142584607,0.02928411617618901,0.25022789994037664,0.06686292415845282
2.0319629758889906,0.7570951558249778,1.314579083916994,5.321513491443576,0.7819217678453566,0.38130891406531475,0.0788907098725396,0.03316364426807729,0.36487128515336553,0.03382333276222893
1.9071106139918212,0.7469892163655254,1.7684855847649332,4.914691828148398,0.512575464609423,0.32163320387760747,0.04749115623347703,0.03429133281764068,0.6450656159644712,0.021682813246157808
1.697773359677196,0.7432424854952373,2.366722849342528,4.334417048051691,0.3469085067146363,0.2167649705633853,0.03824077562808874,0.038295901105927274,0.9950334602817613,0.043942232006593855
1.503570888078767,0.7409420259945726,3.7643882872773733,3.861624568390127,0.2231428318365524,0.08504446290072762,0.03208288561627609,0.03397643579619663,1.526867461799632,0.15247113782355964
1.3856304815015679,0.7406685432026111,5.0885542419108045,3.468505057590165,0.14320378205312093,0.005432607976052276,0.0335331006115194,0.024166247248034407,2.027552254621011,0.1740283858766756
1.194703067983109,0.7382503291939536,5.59363127375864,3.111724616507853,0.0915116156285632,-0.004580067115756653,0.030618614624993382,0.017158496506741863,2.393482365573709,0.1598528880504618
1.0457710531114668,0.7450081521045558,5.950920008903835,2.8513286178172734,0.05750820855517527,-0.005147832142937363,0.02364557439434585,0.10030080052947576,2.5658235044173026,0.16234556697427835
0.9223963917901605,0.7748141045408309,6.055102466928007,2.6221216278846415,0.06140582541431383,-0.0053684955384223545,0.02673513156867052,0.6045359302164017,2.4255657725253315,0.14872666972203716
1.0259456305116155,0.7858214772524211,5.994537028478038,2.4014807276176153,1.172700338716399,-0.005249215850755464,0.02846045190075378,1.7995428153170858,2.3761538471538692,0.1226585804367562
2.6790141114206096,0.7766441471579788,5.890076444941573,2.1916959724683776,2.4542703693318524,-0.00484642981341249,0.7575441100246952,2.957636672633882,2.0989217551578103,0.913866073445534
5.611401020564008,1.8579746780450197,5.010659429149593,2.0029470354257404,2.947423924160601,-0.004019638574834833,1.8849715615794818,3.69563363485871,1.6821145549555336,2.4905889905243623
11.627584656191647,2.400459171214567,3.013767435009758,3.4568285886754384,9.101504884807964,-0.0037423805591703624,3.3784882797751683,4.3743741506795155,1.0324328924630204,3.950911445134501
14.299293606574011,3.0903907350012254,2.5271014439798147,7.443807570749965,21.746599101382497,-0.00359643565629719,3.8930953494455367,4.567059934120603,0.24182146339769198,4.998630996675227
13.362284494666705,3.9595510354677885,2.4456118010431567,13.32186103435565,24.781046979236493,-0.003906521746954951,4.672187707861582,4.449595582645908,0.14585549460960706,5.715667865763389
13.005649452841713,4.843113727922526,2.3826893348150215,18.25911828968779,30.043885575319887,-0.0034022718184927464,5.154214924674669,3.661480213580339,0.11315958033317962,6.086621298596786
12.105650261796674,5.120365578015463,2.289779745605824,19.05467786531682,30.242390260494215,-0.0037184378753526283,4.940190058954734,2.6135567951322383,0.08092449186593922,5.575342827877654
11.4062199355136,5.1391505215791105,2.2468717443143924,18.51317259084288,31.43697743743802,-0.0037868992522786,3.584961846892652,0.9277928326467321,0.06997371740926875,5.0145331618803795
12.28409733848045,4.963405333737853,2.205135557711121,17.461716826136076,29.181776126043662,-0.0036958179606230313,2.4109471568462393,0.20232824302220384,0.0678430046928656,5.135696516470953
10.785473195142677,4.987545458151727,2.15397268568723,16.18511696776853,20.127805179613336,0.0332424812356819,0.47836368041574073,0.14597349350210714,0.05098314547552954,3.664469184580229
11.928125164733975,4.962711293816989,2.0955147866617296,15.849075259495555,7.7428289412573035,0.33570876454480697,0.17804507275108744,0.060771152307782766,0.04311045298958238,2.811688958149577
7.3255272105851645,4.800561815310115,2.0313688410470276,15.87239348551122,5.4100760215069075,0.5620516666943367,0.1608371054803206,0.035376389231331795,0.03822834139439041,0.6226808997636514
6.887843935266894,4.485945012908674,1.9846686080650242,16.47297215778355,4.097594818861092,0.8261515420887791,0.15148154402071495,0.09147050438750448,0.030529915217237115,0.2620275662770974
3.5030393581142176,3.6179346436778483,1.921219615124927,15.13483007919646,3.163053018509947,0.8737079098452386,0.14227410123580195,0.12142802501963318,0.1913545362863957,0.17520007010505803
3.1382578209120133,0.8739783274280176,1.8395151909697967,6.6305028664402705,2.429082250129776,0.7379342239186083,0.12909997416786795,0.019723498919812017,0.3851321163293292,0.1412192605250514
